CALENDAR_YEAR,LOCATION_ID,AGE_GROUP_PUBLIC,COUNTY,EXPERIENCING_HOMELESSNESS_CNT,geo_point
2022,CA-500,45-54,Santa Clara,1917,"37.2324840341, -121.696278854"
2022,CA-500,55-64,Santa Clara,1923,"37.2324840341, -121.696278854"
2022,CA-500,65+,Santa Clara,900,"37.2324840341, -121.696278854"
2022,CA-500,Invalid,Santa Clara,NULL,"37.2324840341, -121.696278854"
2022,CA-500,Under 18,Santa Clara,3762,"37.2324840341, -121.696278854"
2022,CA-500,Unknown,Santa Clara,17,"37.2324840341, -121.696278854"
2022,CA-501,18-24,San Francisco,1660,"37.7597150131, -122.693975573"
2022,CA-501,25-34,San Francisco,3504,"37.7597150131, -122.693975573"
2022,CA-501,35-44,San Francisco,3504,"37.7597150131, -122.693975573"
2022,CA-501,45-54,San Francisco,2599,"37.7597150131, -122.693975573"
2022,CA-501,55-64,San Francisco,2140,"37.7597150131, -122.693975573"
2022,CA-501,65+,San Francisco,993,"37.7597150131, -122.693975573"
2022,CA-501,Invalid,San Francisco,11,"37.7597150131, -122.693975573"
2022,CA-501,Under 18,San Francisco,3794,"37.7597150131, -122.693975573"
2022,CA-501,Unknown,San Francisco,27,"37.7597150131, -122.693975573"
2022,CA-502,18-24,Alameda,961,"37.6504930265, -121.917998966"
2022,CA-502,25-34,Alameda,1986,"37.6504930265, -121.917998966"
2022,CA-502,35-44,Alameda,2029,"37.6504930265, -121.917998966"
2022,CA-502,45-54,Alameda,1903,"37.6504930265, -121.917998966"
2022,CA-502,55-64,Alameda,2087,"37.6504930265, -121.917998966"
2022,CA-502,65+,Alameda,970,"37.6504930265, -121.917998966"
2022,CA-502,Invalid,Alameda,NULL,"37.6504930265, -121.917998966"
2022,CA-502,Under 18,Alameda,1925,"37.6504930265, -121.917998966"
2022,CA-502,Unknown,Alameda,NULL,"37.6504930265, -121.917998966"
2022,CA-503,18-24,Sacramento,1202,"38.4493208547, -121.344253814"
2022,CA-503,25-34,Sacramento,1609,"38.4493208547, -121.344253814"
2022,CA-503,35-44,Sacramento,1764,"38.4493208547, -121.344253814"
2022,CA-503,45-54,Sacramento,1553,"38.4493208547, -121.344253814"
2022,CA-503,55-64,Sacramento,1588,"38.4493208547, -121.344253814"
2022,CA-503,65+,Sacramento,666,"38.4493208547, -121.344253814"
2022,CA-503,Invalid,Sacramento,NULL,"38.4493208547, -121.344253814"
2022,CA-503,Under 18,Sacramento,3525,"38.4493208547, -121.344253814"
2022,CA-503,Unknown,Sacramento,25,"38.4493208547, -121.344253814"
2022,CA-504,18-24,Sonoma,224,"38.525292575, -122.922544658"
2022,CA-504,25-34,Sonoma,335,"38.525292575, -122.922544658"
2022,CA-504,35-44,Sonoma,403,"38.525292575, -122.922544658"
2022,CA-504,45-54,Sonoma,442,"38.525292575, -122.922544658"
2022,CA-504,55-64,Sonoma,455,"38.525292575, -122.922544658"
2022,CA-504,65+,Sonoma,256,"38.525292575, -122.922544658"
2022,CA-504,Under 18,Sonoma,483,"38.525292575, -122.922544658"
2022,CA-504,Unknown,Sonoma,NULL,"38.525292575, -122.922544658"
2022,CA-505,18-24,Contra Costa,515,"37.9233794475, -121.951073113"
2022,CA-505,25-34,Contra Costa,986,"37.9233794475, -121.951073113"
2022,CA-505,35-44,Contra Costa,1084,"37.9233794475, -121.951073113"
2022,CA-505,45-54,Contra Costa,948,"37.9233794475, -121.951073113"
2022,CA-505,55-64,Contra Costa,1040,"37.9233794475, -121.951073113"
2022,CA-505,65+,Contra Costa,496,"37.9233794475, -121.951073113"
2022,CA-505,Under 18,Contra Costa,1272,"37.9233794475, -121.951073113"
2022,CA-506,18-24,"Monterey, San Benito Counties",222,NULL
2022,CA-506,25-34,"Monterey, San Benito Counties",443,NULL
2022,CA-506,35-44,"Monterey, San Benito Counties",476,NULL
2022,CA-506,45-54,"Monterey, San Benito Counties",345,NULL
2022,CA-506,55-64,"Monterey, San Benito Counties",394,NULL
2022,CA-506,65+,"Monterey, San Benito Counties",223,NULL
2022,CA-506,Invalid,"Monterey, San Benito Counties",NULL,NULL
2022,CA-506,Under 18,"Monterey, San Benito Counties",663,NULL
2022,CA-506,Unknown,"Monterey, San Benito Counties",NULL,NULL
2022,CA-507,18-24,Marin,109,"38.05518334, -122.748858563"
2022,CA-507,25-34,Marin,270,"38.05518334, -122.748858563"
2022,CA-507,35-44,Marin,282,"38.05518334, -122.748858563"
2022,CA-507,45-54,Marin,268,"38.05518334, -122.748858563"
2022,CA-507,55-64,Marin,285,"38.05518334, -122.748858563"
2022,CA-507,65+,Marin,182,"38.05518334, -122.748858563"
2022,CA-507,Invalid,Marin,NULL,"38.05518334, -122.748858563"
2022,CA-507,Under 18,Marin,403,"38.05518334, -122.748858563"
2022,CA-507,Unknown,Marin,20,"38.05518334, -122.748858563"
2022,CA-508,18-24,Santa Cruz,129,"37.0216059108, -122.009787403"
2022,CA-508,25-34,Santa Cruz,204,"37.0216059108, -122.009787403"
2022,CA-508,35-44,Santa Cruz,263,"37.0216059108, -122.009787403"
2022,CA-508,45-54,Santa Cruz,221,"37.0216059108, -122.009787403"
2022,CA-508,55-64,Santa Cruz,254,"37.0216059108, -122.009787403"
2022,CA-508,65+,Santa Cruz,214,"37.0216059108, -122.009787403"
2022,CA-508,Invalid,Santa Cruz,NULL,"37.0216059108, -122.009787403"
2022,CA-508,Under 18,Santa Cruz,550,"37.0216059108, -122.009787403"
2022,CA-509,18-24,Mendocino,88,"39.4336238198, -123.431553907"
2022,CA-509,25-34,Mendocino,264,"39.4336238198, -123.431553907"
2022,CA-509,35-44,Mendocino,318,"39.4336238198, -123.431553907"
2022,CA-509,45-54,Mendocino,268,"39.4336238198, -123.431553907"
2022,CA-509,55-64,Mendocino,214,"39.4336238198, -123.431553907"
2022,CA-509,65+,Mendocino,127,"39.4336238198, -123.431553907"
2022,CA-509,Invalid,Mendocino,NULL,"39.4336238198, -123.431553907"
2022,CA-509,Under 18,Mendocino,336,"39.4336238198, -123.431553907"
2022,CA-509,Unknown,Mendocino,NULL,"39.4336238198, -123.431553907"
2022,CA-510,18-24,Stanislaus,515,"37.5591374435, -120.997682895"
2022,CA-510,25-34,Stanislaus,1088,"37.5591374435, -120.997682895"
2022,CA-510,35-44,Stanislaus,1163,"37.5591374435, -120.997682895"
2022,CA-510,45-54,Stanislaus,878,"37.5591374435, -120.997682895"
2022,CA-510,55-64,Stanislaus,842,"37.5591374435, -120.997682895"
2022,CA-510,65+,Stanislaus,311,"37.5591374435, -120.997682895"
2022,CA-510,Under 18,Stanislaus,1485,"37.5591374435, -120.997682895"
2022,CA-510,Unknown,Stanislaus,14,"37.5591374435, -120.997682895"
2022,CA-511,18-24,San Joaquin,714,"37.9347459676, -121.271403235"
2022,CA-511,25-34,San Joaquin,1466,"37.9347459676, -121.271403235"
2022,CA-511,35-44,San Joaquin,1254,"37.9347459676, -121.271403235"
2022,CA-511,45-54,San Joaquin,776,"37.9347459676, -121.271403235"
2022,CA-511,55-64,San Joaquin,739,"37.9347459676, -121.271403235"
2022,CA-511,65+,San Joaquin,341,"37.9347459676, -121.271403235"
2022,CA-511,Invalid,San Joaquin,NULL,"37.9347459676, -121.271403235"
2022,CA-511,Under 18,San Joaquin,3591,"37.9347459676, -121.271403235"
2022,CA-511,Unknown,San Joaquin,65,"37.9347459676, -121.271403235"
2022,CA-512,18-24,San Mateo,302,"37.4362097341, -122.355663195"
2022,CA-512,25-34,San Mateo,751,"37.4362097341, -122.355663195"
2022,CA-512,35-44,San Mateo,747,"37.4362097341, -122.355663195"
2022,CA-512,45-54,San Mateo,729,"37.4362097341, -122.355663195"
2022,CA-512,55-64,San Mateo,919,"37.4362097341, -122.355663195"
2022,CA-512,65+,San Mateo,566,"37.4362097341, -122.355663195"
2022,CA-512,Under 18,San Mateo,1094,"37.4362097341, -122.355663195"
2022,CA-512,Unknown,San Mateo,33,"37.4362097341, -122.355663195"
2022,CA-513,18-24,"Kings, Tulare Counties",335,NULL
2022,CA-513,25-34,"Kings, Tulare Counties",674,NULL
2022,CA-513,35-44,"Kings, Tulare Counties",730,NULL
2022,CA-513,45-54,"Kings, Tulare Counties",543,NULL
2022,CA-513,55-64,"Kings, Tulare Counties",414,NULL
2022,CA-513,65+,"Kings, Tulare Counties",142,NULL
2022,CA-513,Under 18,"Kings, Tulare Counties",1324,NULL
2022,CA-514,18-24,"Fresno, Madera Counties",462,NULL
2022,CA-514,25-34,"Fresno, Madera Counties",1411,NULL
2022,CA-514,35-44,"Fresno, Madera Counties",1868,NULL
2022,CA-514,45-54,"Fresno, Madera Counties",1621,NULL
2022,CA-514,55-64,"Fresno, Madera Counties",1351,NULL
2022,CA-514,65+,"Fresno, Madera Counties",460,NULL
2022,CA-514,Invalid,"Fresno, Madera Counties",NULL,NULL
2022,CA-514,Under 18,"Fresno, Madera Counties",943,NULL
2022,CA-514,Unknown,"Fresno, Madera Counties",29,NULL
2022,CA-515,18-24,Placer,182,"39.0634313879, -120.717645936"
2022,CA-515,25-34,Placer,452,"39.0634313879, -120.717645936"
2022,CA-515,35-44,Placer,488,"39.0634313879, -120.717645936"
2022,CA-515,45-54,Placer,384,"39.0634313879, -120.717645936"
2022,CA-515,55-64,Placer,356,"39.0634313879, -120.717645936"
2022,CA-515,65+,Placer,154,"39.0634313879, -120.717645936"
2022,CA-515,Under 18,Placer,477,"39.0634313879, -120.717645936"
2022,CA-515,Unknown,Placer,16,"39.0634313879, -120.717645936"
2022,CA-516,18-24,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",144,NULL
2022,CA-516,25-34,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",348,NULL
2022,CA-516,35-44,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",390,NULL
2022,CA-516,45-54,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",275,NULL
2022,CA-516,55-64,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",323,NULL
2022,CA-516,65+,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",185,NULL
2022,CA-516,Invalid,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",NULL,NULL
2022,CA-516,Under 18,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",499,NULL
2022,CA-516,Unknown,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",NULL,NULL
2022,CA-517,18-24,Napa,62,"38.5064964441, -122.330538465"
2022,CA-517,25-34,Napa,141,"38.5064964441, -122.330538465"
2022,CA-517,35-44,Napa,190,"38.5064964441, -122.330538465"
2022,CA-517,45-54,Napa,149,"38.5064964441, -122.330538465"
2022,CA-517,55-64,Napa,143,"38.5064964441, -122.330538465"
2022,CA-517,65+,Napa,66,"38.5064964441, -122.330538465"
2022,CA-517,Under 18,Napa,184,"38.5064964441, -122.330538465"
2022,CA-517,Unknown,Napa,NULL,"38.5064964441, -122.330538465"
2022,CA-518,18-24,Solano,83,"38.2669127871, -121.940024418"
2022,CA-518,25-34,Solano,203,"38.2669127871, -121.940024418"
2022,CA-518,35-44,Solano,227,"38.2669127871, -121.940024418"
2022,CA-518,45-54,Solano,181,"38.2669127871, -121.940024418"
2022,CA-518,55-64,Solano,272,"38.2669127871, -121.940024418"
2022,CA-518,65+,Solano,128,"38.2669127871, -121.940024418"
2022,CA-518,Invalid,Solano,NULL,"38.2669127871, -121.940024418"
2022,CA-518,Under 18,Solano,182,"38.2669127871, -121.940024418"
2022,CA-518,Unknown,Solano,NULL,"38.2669127871, -121.940024418"
2022,CA-519,18-24,Butte,183,"39.6669293633, -121.600671735"
2022,CA-519,25-34,Butte,408,"39.6669293633, -121.600671735"
2022,CA-519,35-44,Butte,488,"39.6669293633, -121.600671735"
2022,CA-519,45-54,Butte,432,"39.6669293633, -121.600671735"
2022,CA-519,55-64,Butte,416,"39.6669293633, -121.600671735"
2022,CA-519,65+,Butte,236,"39.6669293633, -121.600671735"
2022,CA-519,Under 18,Butte,298,"39.6669293633, -121.600671735"
2022,CA-519,Unknown,Butte,55,"39.6669293633, -121.600671735"
2022,CA-520,18-24,Merced,225,"37.191870471, -120.717688"
2022,CA-520,25-34,Merced,495,"37.191870471, -120.717688"
2022,CA-520,35-44,Merced,544,"37.191870471, -120.717688"
2022,CA-520,45-54,Merced,341,"37.191870471, -120.717688"
2022,CA-520,55-64,Merced,311,"37.191870471, -120.717688"
2022,CA-520,65+,Merced,122,"37.191870471, -120.717688"
2022,CA-520,Invalid,Merced,NULL,"37.191870471, -120.717688"
2022,CA-520,Under 18,Merced,978,"37.191870471, -120.717688"
2022,CA-520,Unknown,Merced,NULL,"37.191870471, -120.717688"
2022,CA-521,18-24,Yolo,101,"38.6866603948, -121.90161702"
2022,CA-521,25-34,Yolo,229,"38.6866603948, -121.90161702"
2022,CA-521,35-44,Yolo,253,"38.6866603948, -121.90161702"
2022,CA-521,45-54,Yolo,168,"38.6866603948, -121.90161702"
2022,CA-521,55-64,Yolo,194,"38.6866603948, -121.90161702"
2022,CA-521,65+,Yolo,83,"38.6866603948, -121.90161702"
2022,CA-521,Under 18,Yolo,470,"38.6866603948, -121.90161702"
2022,CA-522,18-24,Humboldt,170,"40.7050090829, -123.915819446"
2022,CA-522,25-34,Humboldt,315,"40.7050090829, -123.915819446"
2022,CA-522,35-44,Humboldt,493,"40.7050090829, -123.915819446"
2022,CA-522,45-54,Humboldt,399,"40.7050090829, -123.915819446"
2022,CA-522,55-64,Humboldt,378,"40.7050090829, -123.915819446"
2022,CA-522,65+,Humboldt,166,"40.7050090829, -123.915819446"
2022,CA-522,Invalid,Humboldt,NULL,"40.7050090829, -123.915819446"
2022,CA-522,Under 18,Humboldt,291,"40.7050090829, -123.915819446"
2022,CA-522,Unknown,Humboldt,29,"40.7050090829, -123.915819446"
2022,CA-523,18-24,"Colusa, Glenn, Trinity Counties",56,NULL
2022,CA-523,25-34,"Colusa, Glenn, Trinity Counties",94,NULL
2022,CA-523,35-44,"Colusa, Glenn, Trinity Counties",106,NULL
2022,CA-523,45-54,"Colusa, Glenn, Trinity Counties",83,NULL
2022,CA-523,55-64,"Colusa, Glenn, Trinity Counties",61,NULL
2022,CA-523,65+,"Colusa, Glenn, Trinity Counties",20,NULL
2022,CA-523,Under 18,"Colusa, Glenn, Trinity Counties",197,NULL
2022,CA-523,Unknown,"Colusa, Glenn, Trinity Counties",NULL,NULL
2022,CA-524,18-24,"Yuba, Sutter Counties",156,NULL
2022,CA-524,25-34,"Yuba, Sutter Counties",395,NULL
2022,CA-524,35-44,"Yuba, Sutter Counties",449,NULL
2022,CA-524,45-54,"Yuba, Sutter Counties",290,NULL
2022,CA-524,55-64,"Yuba, Sutter Counties",303,NULL
2022,CA-524,65+,"Yuba, Sutter Counties",135,NULL
2022,CA-524,Invalid,"Yuba, Sutter Counties",NULL,NULL
2022,CA-524,Under 18,"Yuba, Sutter Counties",907,NULL
2022,CA-524,Unknown,"Yuba, Sutter Counties",NULL,NULL
2022,CA-525,18-24,El Dorado,36,"38.7787375794, -120.524649929"
2022,CA-525,25-34,El Dorado,57,"38.7787375794, -120.524649929"
2022,CA-525,35-44,El Dorado,66,"38.7787375794, -120.524649929"
2022,CA-525,45-54,El Dorado,55,"38.7787375794, -120.524649929"
2022,CA-525,55-64,El Dorado,78,"38.7787375794, -120.524649929"
2022,CA-525,65+,El Dorado,45,"38.7787375794, -120.524649929"
2022,CA-525,Invalid,El Dorado,NULL,"38.7787375794, -120.524649929"
2022,CA-525,Under 18,El Dorado,148,"38.7787375794, -120.524649929"
2022,CA-526,18-24,"Amador, Calaveras, Mariposa, Tuolumne Counties",72,NULL
2022,CA-526,25-34,"Amador, Calaveras, Mariposa, Tuolumne Counties",141,NULL
2022,CA-526,35-44,"Amador, Calaveras, Mariposa, Tuolumne Counties",157,NULL
2022,CA-526,45-54,"Amador, Calaveras, Mariposa, Tuolumne Counties",120,NULL
2022,CA-526,55-64,"Amador, Calaveras, Mariposa, Tuolumne Counties",133,NULL
2022,CA-526,65+,"Amador, Calaveras, Mariposa, Tuolumne Counties",76,NULL
2022,CA-526,Under 18,"Amador, Calaveras, Mariposa, Tuolumne Counties",264,NULL
2022,CA-527,18-24,Tehama,43,"40.1257361849, -122.233884853"
2022,CA-527,25-34,Tehama,96,"40.1257361849, -122.233884853"
2022,CA-527,35-44,Tehama,107,"40.1257361849, -122.233884853"
2022,CA-527,45-54,Tehama,88,"40.1257361849, -122.233884853"
2022,CA-527,55-64,Tehama,70,"40.1257361849, -122.233884853"
2022,CA-527,65+,Tehama,29,"40.1257361849, -122.233884853"
2022,CA-527,Under 18,Tehama,218,"40.1257361849, -122.233884853"
2022,CA-527,Unknown,Tehama,52,"40.1257361849, -122.233884853"
2022,CA-529,18-24,Lake,25,"39.0996453445, -122.753183909"
2022,CA-529,25-34,Lake,61,"39.0996453445, -122.753183909"
2022,CA-529,35-44,Lake,60,"39.0996453445, -122.753183909"
2022,CA-529,45-54,Lake,41,"39.0996453445, -122.753183909"
2022,CA-529,55-64,Lake,51,"39.0996453445, -122.753183909"
2022,CA-529,65+,Lake,23,"39.0996453445, -122.753183909"
2022,CA-529,Under 18,Lake,45,"39.0996453445, -122.753183909"
2022,CA-529,Unknown,Lake,NULL,"39.0996453445, -122.753183909"
2022,CA-530,18-24,"Alpine, Inyo, Mono Counties",14,NULL
2022,CA-530,25-34,"Alpine, Inyo, Mono Counties",27,NULL
2022,CA-530,35-44,"Alpine, Inyo, Mono Counties",37,NULL
2022,CA-530,45-54,"Alpine, Inyo, Mono Counties",17,NULL
2022,CA-530,55-64,"Alpine, Inyo, Mono Counties",26,NULL
2022,CA-530,65+,"Alpine, Inyo, Mono Counties",19,NULL
2022,CA-530,Invalid,"Alpine, Inyo, Mono Counties",NULL,NULL
2022,CA-530,Under 18,"Alpine, Inyo, Mono Counties",61,NULL
2022,CA-531,18-24,Nevada,80,"39.301369579, -120.768752113"
2022,CA-531,25-34,Nevada,171,"39.301369579, -120.768752113"
2022,CA-531,35-44,Nevada,183,"39.301369579, -120.768752113"
2022,CA-531,45-54,Nevada,166,"39.301369579, -120.768752113"
2022,CA-531,55-64,Nevada,174,"39.301369579, -120.768752113"
2022,CA-531,65+,Nevada,118,"39.301369579, -120.768752113"
2022,CA-531,Invalid,Nevada,NULL,"39.301369579, -120.768752113"
2022,CA-531,Under 18,Nevada,135,"39.301369579, -120.768752113"
2022,CA-531,Unknown,Nevada,24,"39.301369579, -120.768752113"
2022,CA-600,18-24,Los Angeles,7011,"34.1979978627, -118.26101385"
2022,CA-600,25-34,Los Angeles,17261,"34.1979978627, -118.26101385"
2022,CA-600,35-44,Los Angeles,17081,"34.1979978627, -118.26101385"
2022,CA-600,45-54,Los Angeles,13827,"34.1979978627, -118.26101385"
2022,CA-600,55-64,Los Angeles,13321,"34.1979978627, -118.26101385"
2022,CA-600,65+,Los Angeles,5845,"34.1979978627, -118.26101385"
2022,CA-600,Invalid,Los Angeles,15,"34.1979978627, -118.26101385"
2022,CA-600,Under 18,Los Angeles,13511,"34.1979978627, -118.26101385"
2022,CA-600,Unknown,Los Angeles,2726,"34.1979978627, -118.26101385"
2022,CA-601,18-24,San Diego,1960,"33.028186394, -116.770204664"
2022,CA-601,25-34,San Diego,4158,"33.028186394, -116.770204664"
2022,CA-601,35-44,San Diego,4332,"33.028186394, -116.770204664"
2022,CA-601,45-54,San Diego,3797,"33.028186394, -116.770204664"
2022,CA-601,55-64,San Diego,3996,"33.028186394, -116.770204664"
2022,CA-601,65+,San Diego,1743,"33.028186394, -116.770204664"
2022,CA-601,Invalid,San Diego,NULL,"33.028186394, -116.770204664"
2022,CA-601,Under 18,San Diego,5144,"33.028186394, -116.770204664"
2022,CA-601,Unknown,San Diego,207,"33.028186394, -116.770204664"
2022,CA-602,18-24,Orange,1921,"33.6769134328, -117.776142822"
2022,CA-602,25-34,Orange,3385,"33.6769134328, -117.776142822"
2022,CA-602,35-44,Orange,3209,"33.6769134328, -117.776142822"
2022,CA-602,45-54,Orange,2596,"33.6769134328, -117.776142822"
2022,CA-602,55-64,Orange,2535,"33.6769134328, -117.776142822"
2022,CA-602,65+,Orange,1259,"33.6769134328, -117.776142822"
2022,CA-602,Invalid,Orange,NULL,"33.6769134328, -117.776142822"
2022,CA-602,Under 18,Orange,4518,"33.6769134328, -117.776142822"
2022,CA-602,Unknown,Orange,3640,"33.6769134328, -117.776142822"
2022,CA-603,18-24,Santa Barbara,287,"34.5383440862, -120.030786183"
2022,CA-603,25-34,Santa Barbara,690,"34.5383440862, -120.030786183"
2022,CA-603,35-44,Santa Barbara,698,"34.5383440862, -120.030786183"
2022,CA-603,45-54,Santa Barbara,573,"34.5383440862, -120.030786183"
2022,CA-603,55-64,Santa Barbara,639,"34.5383440862, -120.030786183"
2022,CA-603,65+,Santa Barbara,345,"34.5383440862, -120.030786183"
2022,CA-603,Invalid,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2022,CA-603,Under 18,Santa Barbara,842,"34.5383440862, -120.030786183"
2022,CA-603,Unknown,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2022,CA-604,18-24,Kern,740,"35.3428473738, -118.729900424"
2022,CA-604,25-34,Kern,1495,"35.3428473738, -118.729900424"
2022,CA-604,35-44,Kern,1516,"35.3428473738, -118.729900424"
2022,CA-604,45-54,Kern,1137,"35.3428473738, -118.729900424"
2022,CA-604,55-64,Kern,987,"35.3428473738, -118.729900424"
2022,CA-604,65+,Kern,335,"35.3428473738, -118.729900424"
2022,CA-604,Invalid,Kern,NULL,"35.3428473738, -118.729900424"
2022,CA-604,Under 18,Kern,2083,"35.3428473738, -118.729900424"
2022,CA-604,Unknown,Kern,NULL,"35.3428473738, -118.729900424"
2022,CA-606,18-24,Long Beach (Los Angeles),257,NULL
2022,CA-606,25-34,Long Beach (Los Angeles),609,NULL
2022,CA-606,35-44,Long Beach (Los Angeles),679,NULL
2022,CA-606,45-54,Long Beach (Los Angeles),644,NULL
2022,CA-606,55-64,Long Beach (Los Angeles),856,NULL
2022,CA-606,65+,Long Beach (Los Angeles),485,NULL
2022,CA-606,Under 18,Long Beach (Los Angeles),415,NULL
2022,CA-606,Unknown,Long Beach (Los Angeles),16,NULL
2022,CA-607,18-24,Pasadena (Los Angeles),115,NULL
2022,CA-607,25-34,Pasadena (Los Angeles),188,NULL
2022,CA-607,35-44,Pasadena (Los Angeles),187,NULL
2022,CA-607,45-54,Pasadena (Los Angeles),211,NULL
2022,CA-607,55-64,Pasadena (Los Angeles),265,NULL
2022,CA-607,65+,Pasadena (Los Angeles),138,NULL
2022,CA-607,Under 18,Pasadena (Los Angeles),182,NULL
2022,CA-607,Unknown,Pasadena (Los Angeles),80,NULL
2022,CA-608,18-24,Riverside,754,"33.7436800499, -115.993845895"
2022,CA-608,25-34,Riverside,1893,"33.7436800499, -115.993845895"
2022,CA-608,35-44,Riverside,1819,"33.7436800499, -115.993845895"
